banos,ciudad,comunidad,habitaciones,link,particular,precio,referencia,superficie,web
2,Sant Vicenç de Castellet,Barcelona,4,https://www.pisos.com/comprar/duplex-sant_vicenc_de_castellet_centro_urbano-276597086_199200/,Profesional,176.000 , 1992-002760,180,Pisos
1,Castelldefels,Barcelona,3,https://www.pisos.com/comprar/piso-centre_muntanyeta-87517545254_515193/,Profesional,186.000 , 515193-CS001195EA,89,Pisos
2,Ripollet,Barcelona,5,https://www.pisos.com/comprar/casa-can_clos-93418050691_518166/,Profesional,288.000 , 4518166-014438,136,Pisos
2,Cerdanyola del Vallès,Barcelona,4,https://www.pisos.com/comprar/piso-centre_cordelles-91677401416_123400/,Profesional,295.000 , 41234-014484,115,Pisos
3,Rubí,Barcelona,4,https://www.pisos.com/comprar/casa_unifamiliar-sant_muc_castellnou_can_mir-945856909583866_109700/,Profesional,442.000 , 4513706-686-1127,235,Pisos
1,Calella,Barcelona,2,https://www.pisos.com/comprar/piso-calella_centro_urbano-89261641953_510768/,Profesional,85.000 , 4510768-A2-373,41,Pisos
2,Martorell,Barcelona,3,https://www.pisos.com/comprar/piso-martorell_centro_urbano-92580203680_100500/,Profesional,230.000 , SA371-5264/2536,107,Pisos
1,Sant Vicenç de Castellet,Barcelona,2,https://www.pisos.com/comprar/piso-sant_vicenc_de_castellet_centro_urbano-90913286375_199200/,Profesional,85.000 , 1992-003475,63,Pisos
1,Cerdanyola del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-plana_del_castell_montflorit-90863069706_123400/,Profesional,165.000 , 41234-014454,72,Pisos
5,Matadepera,Barcelona,5,https://www.pisos.com/comprar/casa-matadepera_centro_urbano-81705275374_501599/,Profesional,860.000 , 501599-000228,270,Pisos
1,Badalona,Barcelona,3,https://www.pisos.com/comprar/atico-llefia08913-89214236456_101800/,Profesional,157.000 , IF75912-B512,69,Pisos
2,Martorell,Barcelona,3,https://www.pisos.com/comprar/piso-martorell_centro_urbano-925537704_500732/,Profesional,230.000 , 500732-00742,107,Pisos
2,Santa Coloma de Gramenet,Barcelona,3,https://www.pisos.com/comprar/piso-raval_santa_rosa_safaretjos08923-93373481279_108500/,Profesional,187.500 , AG230-1326,85,Pisos
2,Rubí,Barcelona,3,https://www.pisos.com/comprar/duplex-nord_ca_noriol-91689352387_513706/,Profesional,184.900 , 4513706-686-1025,119,Pisos
1,Sant Boi de Llobregat,Barcelona,2,https://www.pisos.com/comprar/piso-ciutat_cooperativa_moli_nou-91671343365_515680/,Profesional,134.000 , 4515680-ASB7663,70,Pisos
1,Badalona,Barcelona,3,https://www.pisos.com/comprar/atico-llefia08913-92523291216_101800/,Profesional,176.000 , IF75912-B565,77,Pisos
2,Sant Adrià de Besòs,Barcelona,3,https://www.pisos.com/comprar/duplex-sant_adria_de_besos_centro_urbano-92507887386_103800/,Profesional,195.000 , INB124-VV228,90,Pisos
2,Distrito Centre. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-escola_industrial_placa_de_catalunya-908302554_142600/,Profesional,181.000 , 1426-19012,78,Pisos
1,Rubí,Barcelona,3,https://www.pisos.com/comprar/piso-les_torres_ca_nalzamora-91727061324_992181/,Profesional,128.000 , 4992181-P020754,74,Pisos
2,Castelldefels,Barcelona,4,https://www.pisos.com/comprar/piso-montmar_can_roca-93367242710_518959/,Profesional,530.000 , 4518959-T-1876,130,Pisos
2,Sabadell,Barcelona,5,https://www.pisos.com/comprar/casa-sabadell_centre08201-92593096868_107700/,Profesional,395.000 , VE32-0079-00002,468,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-la_creu_alta08208-91708432072_107700/,Profesional,259.500 , VE32-0079-00094,107,Pisos
1,Mollet del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-mollet_del_valles_centre-93357727174_511539/,Profesional,138.000 , 4511539-FM5904,80,Pisos
3,Sant Just Desvern,Barcelona,5,https://www.pisos.com/comprar/casa-sant_just_desvern_centro_urbano08960-87509063367_101800/,Profesional,1.190.000 , IF6372-VB1809029,340,Pisos
2,Montornès del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-montornes_del_valles_centro_urbano-90838438177_108900/,Profesional,184.000 , XA186-LV11823,90,Pisos
2,Montmeló,Barcelona,4,https://www.pisos.com/comprar/piso-montmelo_centro_urbano-91694193189_108900/,Profesional,196.000 , XA187-EV11129,114,Pisos
2,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_gervasi_galvany08006-86756601014_108900/,Profesional,490.000 , XA53-V26602,100,Pisos
1,Distrito Sud. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-can_parellada08228-92510173436_999004/,Profesional,80.000 , 999004-002967,80,Pisos
1,Pineda de Mar,Barcelona,2,https://www.pisos.com/comprar/atico-pineda_de_mar_centre-84188353725_101600/,Profesional,148.000 , IF5867-8 - 429-1271,60,Pisos
2,Llinars del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-llinars_del_valles_centro_urbano-90040975283_100100/,Profesional,328.000 , PX75916-S4163-36940342,145,Pisos
5,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/casa-les_tres_torres08017-88400913961_101800/,Profesional,1.680.000 , IF5992-003.685,320,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-antiga_esquerra_de_eixample08036-87522376558_106200/,Profesional,899.000 , DA0-BCN12329,128,Pisos
2,Sant Adrià de Besòs,Barcelona,3,https://www.pisos.com/comprar/atico-sant_adria_de_besos_centro_urbano-88431810126_103800/,Profesional,305.000 , INB124-VV211,137,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-gracia_can_feu_oest08205-91711450572_100500/,Profesional,242.000 , SA360-RC7254/4258,128,Pisos
1,Castellar del Vallès,Barcelona,2,https://www.pisos.com/comprar/piso-castellar_del_valles_centro_urbano-945856909569057_109700/,Profesional,165.000 , 4510862-010556,55,Pisos
3,Canyelles,Barcelona,4,https://www.pisos.com/comprar/casa_unifamiliar-canyelles_centro_urbano-945856909545816_109700/,Profesional,320.000 , 4510117-OI-31-CV,360,Pisos
4,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/casa-sarria_sant_gervasi_sarria08017-89265337554_101800/,Profesional,2.700.000 , IF6372-VB1711024,415,Pisos
2,Sant Antoni de Vilamajor,Barcelona,5,https://www.pisos.com/comprar/casa-sant_antoni_de_vilamajor_centro_urbano-91719411409_100100/,Profesional,175.000 , PX75916-S4506-84185269,165,Pisos
2,Santa Coloma de Gramenet,Barcelona,4,https://www.pisos.com/comprar/duplex-santa_coloma_de_gramenet_fondo08923-88346117368_103800/,Profesional,330.000 , INB209-243-240,158,Pisos
3,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-92540693881_990313/,Profesional,390.000 , 4990313-AM0401,208,Pisos
3,Malgrat de Mar,Barcelona,3,https://www.pisos.com/comprar/casa_adosada-malgrat_de_mar_centro_urbano-88394657416_101800/,Profesional,260.000 , IF7063-PA964,210,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-la_dreta_de_eixample08009-90037245174_108900/,Profesional,750.000 , XA53-V27728,119,Pisos
2,Tordera,Barcelona,3,https://www.pisos.com/comprar/piso-tordera_centro_urbano-708526565_501491/,Profesional,116.000 , 501491-000128,95,Pisos
1,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sarria_sant_gervasi_sarria08034-93384838762_514482/,Profesional,685.000 , 4514482-0060-00158,106,Pisos
1,Montmeló,Barcelona,2,https://www.pisos.com/comprar/piso-montmelo_centro_urbano-83341589984_108900/,Profesional,127.890 , XA187-EV11079,57,Pisos
3,Distrito Eixample. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-la_dreta_de_eixample08008-90099776637_108900/,Profesional,1.875.000 , XA53-V27934,162,Pisos
1,Vilanova i la Geltrú,Barcelona,2,https://www.pisos.com/comprar/piso-sant_joan_moli_de_vent-91753651406_992607/,Profesional,102.260 , 4992607-004556,57,Pisos
3,Alella,Barcelona,4,https://www.pisos.com/comprar/casa-alella_centro_urbano-92541265901_100500/,Profesional,750.000 , SA1393-W-02C2LP/3699,365,Pisos
2,Martorell,Barcelona,2,https://www.pisos.com/comprar/duplex-martorell_centro_urbano-901045007_500732/,Profesional,188.000 , 500732-00730,103,Pisos
2,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-92542989774_510952/,Profesional,260.000 , 4510952-9415349,300,Pisos
2,Santa Susanna,Barcelona,4,https://www.pisos.com/comprar/casa-santa_susanna_centro_urbano-92581508364_517135/,Profesional,380.000 , 4517135-CAS_82,249,Pisos
4,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_gervasi_galvany08017-92512606841_101800/,Profesional,1.100.000 , IF6372-VB1903018,188,Pisos
1,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-can_puiggener_togores08208-92532578257_100500/,Profesional,89.000 , SA360-919/4258,66,Pisos
2,Santa Susanna,Barcelona,3,https://www.pisos.com/comprar/duplex-santa_susanna_centro_urbano-91745288175_517135/,Profesional,270.000 , 4517135-DUP_72,114,Pisos
2,Cardedeu,Barcelona,4,https://www.pisos.com/comprar/piso-cardedeu_centro_urbano-88411340577_516807/,Profesional,241.920 , 4516807-000066,101,Pisos
2,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-sant_gervasi_la_bonanova08022-90072880326_108900/,Profesional,890.000 , XA53-V27945,124,Pisos
2,Rubí,Barcelona,3,https://www.pisos.com/comprar/piso-can_fatjo_can_ximelis_can_serrafossa-89181367674_992181/,Profesional,195.000 , 4992181-P030318,80,Pisos
1,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-la_creu_alta-90877588778_342600/,Profesional,185.000 , 3426-M-3193,75,Pisos
1,Ripollet,Barcelona,2,https://www.pisos.com/comprar/piso-can_clos-90862239491_518166/,Profesional,87.000 , 4518166-014397,57,Pisos
2,Sant Boi de Llobregat,Barcelona,3,https://www.pisos.com/comprar/piso-marianao-90004338688_515680/,Profesional,275.730 , 4515680-ASB7580,89,Pisos
2,Castelldefels,Barcelona,3,https://www.pisos.com/comprar/piso-el_poal_bellamar-93340991252_518959/,Profesional,277.500 , 4518959-N-1883,85,Pisos
2,L'Ametlla del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-92500633466_990313/,Profesional,299.000 , 4990313-AM0413,218,Pisos
3,Malgrat de Mar,Barcelona,3,https://www.pisos.com/comprar/duplex-malgrat_de_mar_centro_urbano-84263310565_101800/,Profesional,181.350 , IF7063-PA921,103,Pisos
8,Matadepera,Barcelona,5,https://www.pisos.com/comprar/casa-matadepera_centro_urbano-90917242275_501599/,Profesional,667.000 , 501599-000283,310,Pisos
3,La Garriga,Barcelona,4,https://www.pisos.com/comprar/casa-la_garriga_centro_urbano-90917066786_108900/,Profesional,372.000 , 4510952-9415165,173,Pisos
1,Badalona,Barcelona,3,https://www.pisos.com/comprar/piso-la_pau_lloreda_puigfred_montigala08917-90082115942_104400/,Profesional,129.000 , SA596-ALFA1608/1826,63,Pisos
1,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-ca_noriac_sant_julia_nord08207-92563892458_100500/,Profesional,170.000 , SA360-RCP323/4258,111,Pisos
2,Teià,Barcelona,4,https://www.pisos.com/comprar/chalet-teia_centro_urbano-89250151200_100500/,Profesional,495.000 , SA303-FM24687,290,Pisos
2,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_gervasi_galvany08006-92506885548_108900/,Profesional,545.000 , XA53-V28686,99,Pisos
2,Distrito Centre. Terrassa,Barcelona,4,https://www.pisos.com/comprar/piso-centre_barrio08221-926191970_142600/,Profesional,299.000 , 1426-19110,95,Pisos
3,Cabrils,Barcelona,5,https://www.pisos.com/comprar/casa-cabrils_centro_urbano-92511622436_100500/,Profesional,670.000 , SA1393-W-02A4X0/3699,280,Pisos
2,Barberà del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-barbera_del_valles_centro_urbano-85924789761_107700/,Profesional,317.000 , VE32-0079-00044,178,Pisos
2,Santa Coloma de Gramenet,Barcelona,3,https://www.pisos.com/comprar/piso-centre_can_mariner08921-85000636275_103800/,Profesional,300.000 , INB209-238-235,101,Pisos
3,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sant_gervasi_la_bonanova08022-89224216320_108900/,Profesional,1.900.000 , XA53-V27588,286,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-la_creu_alta08208-90015795091_108900/,Profesional,395.000 , XA424-60157,115,Pisos
2,Sabadell,Barcelona,4,https://www.pisos.com/comprar/atico-can_puiggener_togores08208-93379112193_100500/,Profesional,218.000 , SA360-948/4258,114,Pisos
2,Sant Cugat del Vallès,Barcelona,2,https://www.pisos.com/comprar/piso-eixample_torreblanca08172-89190918746_107700/,Profesional,470.000 , VE33-0062-00138,92,Pisos
1,Vilassar de Dalt,Barcelona,2,https://www.pisos.com/comprar/piso-vilassar_de_dalt_centro_urbano-88377782046_101800/,Profesional,167.000 , IF7671-VDD0709188,68,Pisos
1,Pineda de Mar,Barcelona,2,https://www.pisos.com/comprar/casa-can_more_santa_anna-92501078767_101800/,Profesional,99.000 , IF5867-8 - 429-1165,120,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/duplex-gracia_can_feu_oest08205-91726134639_100500/,Profesional,299.000 , SA360-RC582/4258,125,Pisos
4,Canyelles,Barcelona,4,https://www.pisos.com/comprar/casa-canyelles_centro_urbano-90923290370_510117/,Profesional,395.000 , SA1406-OI-30-CV,310,Pisos
2,Sabadell,Barcelona,4,https://www.pisos.com/comprar/duplex-ca_noriac_sant_julia_nord08207-90006507270_100500/,Profesional,282.000 , SA360-RC07652/4258,98,Pisos
2,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,3,https://www.pisos.com/comprar/piso-sarria_sant_gervasi_sarria08034-85880182756_101800/,Profesional,1.300.000 , IF6372-VB1710018 ,138,Pisos
2,Distrito Centre. Terrassa,Barcelona,3,https://www.pisos.com/comprar/piso-cementiri_vell08222-93418638129_108900/,Profesional,340.000 , XA107-28929,85,Pisos
6,Cabrils,Barcelona,5,https://www.pisos.com/comprar/casa-cabrils_centro_urbano-92572720287_100500/,Profesional,1.350.000 , SA1393-W-02EKSV/3699,468,Pisos
1,Granollers,Barcelona,3,https://www.pisos.com/comprar/piso-hostal_lledoner-675580929_135200/,Profesional,144.900 , 1352-005619,93,Pisos
2,Calella,Barcelona,3,https://www.pisos.com/comprar/piso-calella_centro_urbano08370-91754288320_108500/,Profesional,190.000 , AG218-HMP-VCT3,90,Pisos
2,Tordera,Barcelona,5,https://www.pisos.com/comprar/casa-can_nadal_sant_pere-894366712_501491/,Profesional,179.000 , 501491-000701,180,Pisos
2,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/atico-antiga_esquerra_de_eixample08036-93403449249_101800/,Profesional,1.160.000 , IF6372-VB1904021,191,Pisos
1,Mollet del Vallès,Barcelona,2,https://www.pisos.com/comprar/piso-estacio_del_nord_estacio_de_franca-93357244634_100500/,Profesional,120.000 , SA1462-JV13738,72,Pisos
2,Premià de Mar,Barcelona,2,https://www.pisos.com/comprar/piso-premia_de_mar_centro_urbano-88369399915_104400/,Profesional,194.800 , SA1189-PM251018P/5297,86,Pisos
2,Mollet del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-plan_lledo_can_borrell_gallecs_lourdes08100-90876109770_108900/,Profesional,237.000 , XA349-28083,125,Pisos
5,Distrito Les Corts. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/piso-pedralbes08034-85024613054_106200/,Profesional,6.400.000 , DA0-LFS6229,586,Pisos
2,Sabadell,Barcelona,2,https://www.pisos.com/comprar/piso-el_poblenou_torre_romeu_est08202-89224992369_100800/,Profesional,169.000 , SA360-RC7247/4258,84,Pisos
1,Alella,Barcelona,3,https://www.pisos.com/comprar/duplex-alella_centro_urbano-82536071487_104400/,Profesional,370.000 , SA1104-1660/5600,188,Pisos
2,L'Ametlla del Vallès,Barcelona,3,https://www.pisos.com/comprar/casa-ametlla_del_valles_centro_urbano-92592251901_510952/,Profesional,390.000 , 4510952-9415348,318,Pisos
2,Mollet del Vallès,Barcelona,4,https://www.pisos.com/comprar/piso-collegis_nous-93431215691_100500/,Profesional,205.000 , SA1462-JV14099,101,Pisos
4,Distrito Eixample. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-la_dreta_de_eixample08007-90841148670_100500/,Profesional,1.490.000 , SA1263-GVHOM,267,Pisos
1,Distrito Eixample. Barcelona Capital,Barcelona,1,https://www.pisos.com/comprar/piso-antiga_esquerra_de_eixample08011-91711715714_101800/,Profesional,360.000 , IF6372-VB1902004,75,Pisos
3,Distrito Les Corts. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/piso-pedralbes08034-92548360285_101800/,Profesional,1.250.000 , IF6372-VB1903048,215,Pisos
3,La Garriga,Barcelona,4,https://www.pisos.com/comprar/casa-la_garriga_centro_urbano-65883476727_108900/,Profesional,680.000 , 4510952-9415135,438,Pisos
2,Teià,Barcelona,4,https://www.pisos.com/comprar/chalet-teia_centro_urbano-89248921317_100500/,Profesional,535.000 , SA303-FM34627,311,Pisos
3,Sant Cugat del Vallès,Barcelona,4,https://www.pisos.com/comprar/chalet_adosado-arxius-90904982378_518165/,Profesional,775.000 , 4518165-008534,234,Pisos
3,Cardedeu,Barcelona,3,https://www.pisos.com/comprar/casa-cardedeu_centro_urbano-90921621868_516807/,Profesional,435.000 , 4516807-000100,160,Pisos
3,Sant Quirze del Vallès,Barcelona,3,https://www.pisos.com/comprar/casa-sant_quirze_del_valles_centro_urbano-522231121_501589/,Profesional,435.000 , 501589-001044,240,Pisos
2,Cerdanyola del Vallès,Barcelona,4,https://www.pisos.com/comprar/casa_adosada-cerdanyola_del_valles_sant_ramon-93396834841_107700/,Profesional,470.000 , VE33-0062-00163,252,Pisos
2,Llinars del Vallès,Barcelona,5,https://www.pisos.com/comprar/casa-llinars_del_valles_centro_urbano-90088777895_100100/,Profesional,309.000 , PX75916-S4459-83056232,300,Pisos
5,Sant Cugat del Vallès,Barcelona,6,https://www.pisos.com/comprar/chalet-sant_cugat_del_valles_mira_sol08195-90859129393_107700/,Profesional,3.300.000 , VE33-0062-00153,864,Pisos
6,Sant Cugat del Vallès,Barcelona,6,https://www.pisos.com/comprar/casa-golf-92555180348_518165/,Profesional,1.950.000 , 4518165-008357,650,Pisos
5,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,4,https://www.pisos.com/comprar/casa-sant_gervasi_la_bonanova08017-93422727243_101800/,Profesional,3.400.000 , IF6372-VB1902003,346,Pisos
1,Rubí,Barcelona,3,https://www.pisos.com/comprar/piso-rubi_centre-86711707354_107700/,Profesional,135.000 , VE33-0062-00110,82,Pisos
2,Distrito Centre. Terrassa,Barcelona,4,https://www.pisos.com/comprar/piso-centre_barrio08221-87566559340_108900/,Profesional,190.000 , XA107-26898,106,Pisos
2,Sabadell,Barcelona,3,https://www.pisos.com/comprar/piso-la_creu_alta-90041966878_342600/,Profesional,330.000 , 3426-FL-133,164,Pisos
2,Castellar del Vallès,Barcelona,3,https://www.pisos.com/comprar/piso-castellar_del_valles_centro_urbano-92520635591_100500/,Profesional,208.000 , SA360-RC10.509/4258,90,Pisos
4,Sant Just Desvern,Barcelona,6,https://www.pisos.com/comprar/casa-sant_just_desvern_centro_urbano08960-77551988708_101600/,Profesional,1.200.000 , IF6372-VB1706039,400,Pisos
4,Castellbisbal,Barcelona,4,https://www.pisos.com/comprar/casa-castellbisbal_centro_urbano-87521495421_100800/,Profesional,278.000 , SA371-5197/2536,193,Pisos
2,Calella,Barcelona,3,https://www.pisos.com/comprar/duplex-calella_centro_urbano-90887858770_510768/,Profesional,207.000 , 4510768-A6-048,106,Pisos
7,Distrito Les Corts. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/casa-pedralbes-77551498084_101600/,Profesional,6.900.000 , IF6372-VB1408008,660,Pisos
4,Distrito Sarrià-Sant Gervasi. Barcelona Capital,Barcelona,5,https://www.pisos.com/comprar/piso-les_tres_torres08017-92546542940_101800/,Profesional,1.350.000 , IF6372-VB1903004,190,Pisos
